http://blog.spikie.be/blog/post/2013/10/17/.aspx, http://blog.spikie.be/post/2013/10/17/viewmodelbackstack for when you navigate to the same page.html
http://blog.spikie.be/post.aspx?id=eb16cc5b-3b17-4fda-b773-b485e739371f, http://blog.spikie.be/post/2013/10/17/viewmodelbackstack for when you navigate to the same page.html
http://blog.spikie.be/blog/post/2013/09/27/.aspx, http://blog.spikie.be/post/2013/09/27/launching a win8 app from wp8 with azure custom api.html
http://blog.spikie.be/post.aspx?id=95c26281-cd94-46dd-aff1-fa3c0f510b6c, http://blog.spikie.be/post/2013/09/27/launching a win8 app from wp8 with azure custom api.html
http://blog.spikie.be/blog/post/2013/08/30/.aspx, http://blog.spikie.be/post/2013/08/30/longlistselector with bindable selecteditem.html
http://blog.spikie.be/post.aspx?id=8e72523f-d534-4126-b6d7-54b2fafe5ceb, http://blog.spikie.be/post/2013/08/30/longlistselector with bindable selecteditem.html
http://blog.spikie.be/blog/post/2013/08/21/.aspx, http://blog.spikie.be/post/2013/08/21/don’t forget the system tray in your wp8 app.html
http://blog.spikie.be/post.aspx?id=550feedf-1f36-4162-b276-6e6f2ef90bdd, http://blog.spikie.be/post/2013/08/21/don’t forget the system tray in your wp8 app.html
http://blog.spikie.be/blog/post/2013/07/31/.aspx, http://blog.spikie.be/post/2013/07/31/navigating pages in wp8 like in win8.html
http://blog.spikie.be/post.aspx?id=e613f9c3-302b-4e89-b813-2ee87c8d5b41, http://blog.spikie.be/post/2013/07/31/navigating pages in wp8 like in win8.html
http://blog.spikie.be/blog/post/2013/07/23/.aspx, http://blog.spikie.be/post/2013/07/23/traffic chat: my new windows phone 8 app.html
http://blog.spikie.be/post.aspx?id=577884d7-de39-40e0-8c37-d7d0c90ef8cf, http://blog.spikie.be/post/2013/07/23/traffic chat: my new windows phone 8 app.html
http://blog.spikie.be/blog/post/2013/07/02/Making-Resharper-and-MVVM-Lights-ViewModelBase-play-nice.aspx, http://blog.spikie.be/post/2013/07/02/making resharper and mvvm light’s viewmodelbase play nice.html
http://blog.spikie.be/post.aspx?id=5f37896e-ae1c-4b36-8a76-75762ae865a0, http://blog.spikie.be/post/2013/07/02/making resharper and mvvm light’s viewmodelbase play nice.html
http://blog.spikie.be/blog/post/2013/06/21/Community-day-2013.aspx, http://blog.spikie.be/post/2013/06/21/community day 2013.html
http://blog.spikie.be/post.aspx?id=fc9c66c7-61c5-47b7-a698-767dc2a02736, http://blog.spikie.be/post/2013/06/21/community day 2013.html
http://blog.spikie.be/blog/post/2013/06/17/Test-your-WP8-app-on-two-emulators-simultaneously.aspx, http://blog.spikie.be/post/2013/06/17/run your wp8 app on two emulators simultaneously.html
http://blog.spikie.be/post.aspx?id=128e7a42-b5e5-4c78-9d17-4c6e8c5ff482, http://blog.spikie.be/post/2013/06/17/run your wp8 app on two emulators simultaneously.html
